"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2020-01-16T10:26:00 -06:00";817570;-1;511469.16;921143.65;-1
"2020-01-16T10:27:00 -06:00";791404;-1;511471.85;921146.35;-1
"2020-01-16T10:28:00 -06:00";754388;-1;511473.34;921147.84;-1
"2020-01-16T10:29:00 -06:00";698928;-1;511473.75;921148.24;-1
"2020-01-16T10:30:00 -06:00";698963;-1;511473.72;921148.22;-1
"2020-01-16T10:31:00 -06:00";694943;-1;511473.36;921147.85;-1
"2020-01-16T10:32:00 -06:00";698476;-1;511472.77;921147.26;-1
"2020-01-16T10:33:00 -06:00";698373;-1;511472.03;921146.53;-1
"2020-01-16T10:34:00 -06:00";694527;-1;511471.27;921145.76;-1
"2020-01-16T10:35:00 -06:00";810053;-1;511469.93;921144.42;-1
"2020-01-16T10:36:00 -06:00";810156;-1;511467.77;921142.26;-1
"2020-01-16T10:37:00 -06:00";806221;-1;511465.3;921139.79;-1
"2020-01-16T10:38:00 -06:00";806273;-1;511463.04;921137.53;-1
"2020-01-16T10:39:00 -06:00";813661;-1;511461.51;921136;-1
"2020-01-16T10:40:00 -06:00";806212;-1;511461.23;921135.72;-1
"2020-01-16T10:41:00 -06:00";806365;-1;511463.37;921137.87;-1
"2020-01-16T10:42:00 -06:00";810163;-1;511467.76;921142.25;-1
"2020-01-16T10:43:00 -06:00";810172;-1;511472.86;921147.35;-1
"2020-01-16T10:44:00 -06:00";806276;-1;511477.14;921151.63;-1
"2020-01-16T10:45:00 -06:00";810205;-1;511479.07;921153.56;-1
"2020-01-16T10:46:00 -06:00";810185;-1;511478.13;921152.62;-1
"2020-01-16T10:47:00 -06:00";802735;-1;511475.37;921149.86;-1
"2020-01-16T10:48:00 -06:00";798933;-1;511471.63;921146.12;-1
"2020-01-16T10:49:00 -06:00";802859;-1;511467.74;921142.24;-1
"2020-01-16T10:50:00 -06:00";810167;-1;511464.54;921139.04;-1
"2020-01-16T10:51:00 -06:00";761962;-1;511462.87;921137.36;-1
"2020-01-16T10:52:00 -06:00";699038;-1;511462.79;921137.28;-1
"2020-01-16T10:53:00 -06:00";695129;-1;511463.59;921138.09;-1
"2020-01-16T10:54:00 -06:00";698919;-1;511464.95;921139.45;-1
"2020-01-16T10:55:00 -06:00";694589;-1;511466.54;921141.03;-1
"2020-01-16T10:56:00 -06:00";698562;-1;511468.02;921142.51;-1
"2020-01-16T10:57:00 -06:00";694652;-1;511469.06;921143.56;-1
"2020-01-16T10:58:00 -06:00";694652;-1;511470.11;921144.6;-1
"2020-01-16T10:59:00 -06:00";698543;-1;511471.58;921146.07;-1
"2020-01-16T11:00:00 -06:00";694606;-1;511473.16;921147.65;-1
"2020-01-16T11:01:00 -06:00";698913;-1;511474.52;921149.01;-1
"2020-01-16T11:02:00 -06:00";698945;-1;511475.33;921149.82;-1
"2020-01-16T11:03:00 -06:00";698843;-1;511475.28;921149.77;-1
"2020-01-16T11:04:00 -06:00";795576;-1;511473.17;921147.66;-1
"2020-01-16T11:05:00 -06:00";806647;-1;503509.11;913611.02;-1
"2020-01-16T11:06:00 -06:00";810582;-1;503293.68;913395.59;-1
"2020-01-16T11:07:00 -06:00";810507;-1;503109.5;913211.42;-1
"2020-01-16T11:08:00 -06:00";806740;-1;502951.24;913053.15;-1
"2020-01-16T11:09:00 -06:00";808445;-1;502813.54;912915.46;-1
"2020-01-16T11:10:00 -06:00";812331;-1;502691.08;912792.99;-1
"2020-01-16T11:11:00 -06:00";808456;-1;502578.5;912680.41;-1
"2020-01-16T11:12:00 -06:00";812366;-1;502508.16;912610.08;-1
"2020-01-16T11:13:00 -06:00";812364;-1;502500.14;912602.05;-1
"2020-01-16T11:14:00 -06:00";808419;-1;502530.62;912632.53;-1
"2020-01-16T11:15:00 -06:00";808555;-1;502575.81;912677.73;-1
"2020-01-16T11:16:00 -06:00";808416;-1;502611.92;912713.84;-1
"2020-01-16T11:17:00 -06:00";812397;-1;502615.16;912717.07;-1
"2020-01-16T11:18:00 -06:00";808593;-1;502615.36;912717.27;-1
"2020-01-16T11:19:00 -06:00";812390;-1;502646.38;912748.3;-1
"2020-01-16T11:20:00 -06:00";808416;-1;502690.46;912792.38;-1
"2020-01-16T11:21:00 -06:00";808506;-1;502729.81;912831.73;-1
"2020-01-16T11:22:00 -06:00";812430;-1;502746.66;912848.58;-1
"2020-01-16T11:23:00 -06:00";812197;-1;502747.72;912849.63;-1
"2020-01-16T11:24:00 -06:00";812314;-1;502750.88;912852.8;-1
"2020-01-16T11:25:00 -06:00";808433;-1;502755.18;912857.1;-1
"2020-01-16T11:26:00 -06:00";812329;-1;502759.63;912861.55;-1
"2020-01-16T11:27:00 -06:00";812397;-1;502763.25;912865.16;-1
"2020-01-16T11:28:00 -06:00";812374;-1;502765.06;912866.97;-1
"2020-01-16T11:29:00 -06:00";812440;-1;502765.04;912866.96;-1
"2020-01-16T11:30:00 -06:00";808465;-1;502764.09;912866;-1
"2020-01-16T11:31:00 -06:00";808572;-1;502762.55;912864.47;-1
"2020-01-16T11:32:00 -06:00";808418;-1;502760.79;912862.7;-1
"2020-01-16T11:33:00 -06:00";808490;-1;502759.16;912861.07;-1
"2020-01-16T11:34:00 -06:00";812396;-1;502758.01;912859.93;-1
"2020-01-16T11:35:00 -06:00";808501;-1;502756.96;912858.87;-1
"2020-01-16T11:36:00 -06:00";812440;-1;502755.55;912857.46;-1
"2020-01-16T11:37:00 -06:00";808539;-1;502754.08;912855.99;-1
"2020-01-16T11:38:00 -06:00";808513;-1;502752.86;912854.77;-1
"2020-01-16T11:39:00 -06:00";808461;-1;502752.17;912854.08;-1
"2020-01-16T11:40:00 -06:00";808283;-1;502752.32;912854.23;-1
"2020-01-16T11:41:00 -06:00";808692;-1;502754.49;912856.4;-1
"2020-01-16T11:42:00 -06:00";808557;-1;502758.7;912860.62;-1
"2020-01-16T11:43:00 -06:00";808520;-1;502763.52;912865.43;-1
"2020-01-16T11:44:00 -06:00";812390;-1;502767.49;912869.41;-1
"2020-01-16T11:45:00 -06:00";812408;-1;502769.18;912871.09;-1
"2020-01-16T11:46:00 -06:00";808516;-1;502767.88;912869.8;-1
"2020-01-16T11:47:00 -06:00";812404;-1;502764.52;912866.43;-1
"2020-01-16T11:48:00 -06:00";808363;-1;502760.07;912861.99;-1
"2020-01-16T11:49:00 -06:00";812388;-1;502755.53;912857.44;-1
"2020-01-16T11:50:00 -06:00";812402;-1;502751.87;912853.78;-1
"2020-01-16T11:51:00 -06:00";808659;-1;502750.07;912851.99;-1
"2020-01-16T11:52:00 -06:00";812518;-1;502750.41;912852.33;-1
"2020-01-16T11:53:00 -06:00";808586;-1;502752.12;912854.03;-1
"2020-01-16T11:54:00 -06:00";808627;-1;502754.61;912856.52;-1
"2020-01-16T11:55:00 -06:00";812418;-1;502757.3;912859.22;-1
"2020-01-16T11:56:00 -06:00";808543;-1;502759.63;912861.55;-1
"2020-01-16T11:57:00 -06:00";812297;-1;502761.02;912862.93;-1
"2020-01-16T11:58:00 -06:00";808566;-1;502761.72;912863.63;-1
"2020-01-16T11:59:00 -06:00";808576;-1;502762.34;912864.25;-1
"2020-01-16T12:00:00 -06:00";808632;-1;502762.8;912864.71;-1
"2020-01-16T12:01:00 -06:00";808968;-1;502763.02;912864.94;-1
"2020-01-16T12:02:00 -06:00";808831;-1;502762.94;912864.85;-1
"2020-01-16T12:03:00 -06:00";812624;-1;502762.46;912864.37;-1
"2020-01-16T12:04:00 -06:00";808623;-1;502760.45;912862.37;-1
"2020-01-16T12:05:00 -06:00";808639;-1;502756.68;912858.59;-1
"2020-01-16T12:06:00 -06:00";808747;-1;505976.27;916642;-1
"2020-01-16T12:07:00 -06:00";812462;-1;505995.72;916661.44;-1
"2020-01-16T12:08:00 -06:00";812553;-1;506016.67;916682.4;-1
"2020-01-16T12:09:00 -06:00";808596;-1;506037.17;916702.9;-1
"2020-01-16T12:10:00 -06:00";812536;-1;506055.27;916721;-1
"2020-01-16T12:11:00 -06:00";808623;-1;506069.01;916734.74;-1
"2020-01-16T12:12:00 -06:00";812514;-1;506078.46;916744.18;-1
"2020-01-16T12:13:00 -06:00";808676;-1;506085.35;916751.07;-1
"2020-01-16T12:14:00 -06:00";808622;-1;506090.22;916755.94;-1
"2020-01-16T12:15:00 -06:00";812520;-1;506093.62;916759.35;-1
"2020-01-16T12:16:00 -06:00";808597;-1;506096.1;916761.83;-1
"2020-01-16T12:17:00 -06:00";812514;-1;506098.2;916763.93;-1
"2020-01-16T12:18:00 -06:00";812513;-1;506095.66;916761.39;-1
"2020-01-16T12:19:00 -06:00";812552;-1;506086.57;916752.3;-1
"2020-01-16T12:20:00 -06:00";812480;-1;506074.98;916740.71;-1
"2020-01-16T12:21:00 -06:00";808714;-1;506064.93;916730.66;-1
"2020-01-16T12:22:00 -06:00";812566;-1;506060.48;916726.2;-1
"2020-01-16T12:23:00 -06:00";808699;-1;506061.4;916727.12;-1
"2020-01-16T12:24:00 -06:00";812567;-1;506064.2;916729.93;-1
"2020-01-16T12:25:00 -06:00";808611;-1;506068.03;916733.76;-1
"2020-01-16T12:26:00 -06:00";808760;-1;506072.02;916737.75;-1
"2020-01-16T12:27:00 -06:00";812627;-1;506075.32;916741.04;-1
"2020-01-16T12:28:00 -06:00";812592;-1;506077.05;916742.78;-1
"2020-01-16T12:29:00 -06:00";812544;-1;506077.25;916742.97;-1
"2020-01-16T12:30:00 -06:00";812575;-1;506076.66;916742.39;-1
"2020-01-16T12:31:00 -06:00";808557;-1;506075.57;916741.29;-1
"2020-01-16T12:32:00 -06:00";812589;-1;506074.23;916739.95;-1
"2020-01-16T12:33:00 -06:00";812636;-1;506072.9;916738.62;-1
"2020-01-16T12:34:00 -06:00";808713;-1;506071.85;916737.57;-1
"2020-01-16T12:35:00 -06:00";812626;-1;506070.57;916736.29;-1
"2020-01-16T12:36:00 -06:00";812637;-1;506068.66;916734.39;-1
"2020-01-16T12:37:00 -06:00";808756;-1;506066.57;916732.3;-1
"2020-01-16T12:38:00 -06:00";808707;-1;506064.73;916730.46;-1
"2020-01-16T12:39:00 -06:00";808750;-1;506063.57;916729.29;-1
"2020-01-16T12:40:00 -06:00";812656;-1;506063.52;916729.24;-1
"2020-01-16T12:41:00 -06:00";812744;-1;506065.87;916731.59;-1
"2020-01-16T12:42:00 -06:00";808771;-1;506070.54;916736.26;-1
"2020-01-16T12:43:00 -06:00";808656;-1;506075.91;916741.63;-1
"2020-01-16T12:44:00 -06:00";808783;-1;506080.38;916746.1;-1
"2020-01-16T12:45:00 -06:00";808716;-1;506082.32;916748.05;-1
"2020-01-16T12:46:00 -06:00";808863;-1;506081.08;916746.81;-1
"2020-01-16T12:47:00 -06:00";808786;-1;506077.72;916743.45;-1
"2020-01-16T12:48:00 -06:00";812587;-1;506073.24;916738.97;-1
"2020-01-16T12:49:00 -06:00";808731;-1;506068.63;916734.36;-1
"2020-01-16T12:50:00 -06:00";808849;-1;506064.89;916730.61;-1
"2020-01-16T12:51:00 -06:00";808800;-1;506063;916728.72;-1
"2020-01-16T12:52:00 -06:00";812594;-1;506063.16;916728.88;-1
"2020-01-16T12:53:00 -06:00";812731;-1;506064.56;916730.29;-1
"2020-01-16T12:54:00 -06:00";812657;-1;506066.71;916732.43;-1
"2020-01-16T12:55:00 -06:00";808665;-1;506069.09;916734.81;-1
"2020-01-16T12:56:00 -06:00";808763;-1;506071.2;916736.93;-1
"2020-01-16T12:57:00 -06:00";812701;-1;506072.54;916738.27;-1
"2020-01-16T12:58:00 -06:00";812637;-1;506073.48;916739.2;-1
"2020-01-16T12:59:00 -06:00";808783;-1;506074.57;916740.3;-1
"2020-01-16T13:00:00 -06:00";812682;-1;506075.62;916741.34;-1
