"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2020-01-12T17:02:00 -06:00";765527;-1;493154.63;872910.51;-1
"2020-01-12T17:03:00 -06:00";null;-1;493153.96;872909.85;-1
"2020-01-12T17:04:00 -06:00";769240;-1;493151.03;872906.91;-1
"2020-01-12T17:05:00 -06:00";null;-1;492269.35;872503.53;-1
"2020-01-12T17:06:00 -06:00";769356;-1;492291.11;872525.29;-1
"2020-01-12T17:07:00 -06:00";null;-1;492319.74;872553.92;-1
"2020-01-12T17:08:00 -06:00";769087;-1;492351.41;872585.59;-1
"2020-01-12T17:09:00 -06:00";null;-1;492382.28;872616.46;-1
"2020-01-12T17:10:00 -06:00";769237;-1;492408.53;872642.71;-1
"2020-01-12T17:11:00 -06:00";null;-1;492426.32;872660.5;-1
"2020-01-12T17:12:00 -06:00";769248;-1;492434.14;872668.32;-1
"2020-01-12T17:13:00 -06:00";null;-1;492434.77;872668.96;-1
"2020-01-12T17:14:00 -06:00";769155;-1;492430.85;872665.04;-1
"2020-01-12T17:15:00 -06:00";null;-1;492425;872659.19;-1
"2020-01-12T17:16:00 -06:00";769229;-1;492419.85;872654.04;-1
"2020-01-12T17:17:00 -06:00";null;-1;492418.03;872652.22;-1
"2020-01-12T17:18:00 -06:00";769257;-1;492414.59;872648.77;-1
"2020-01-12T17:19:00 -06:00";null;-1;492405.32;872639.51;-1
"2020-01-12T17:20:00 -06:00";765304;-1;492393.97;872628.15;-1
"2020-01-12T17:21:00 -06:00";null;-1;492384.27;872618.46;-1
"2020-01-12T17:22:00 -06:00";769233;-1;492379.98;872614.16;-1
"2020-01-12T17:23:00 -06:00";null;-1;492381.46;872615.64;-1
"2020-01-12T17:24:00 -06:00";769213;-1;492385.73;872619.91;-1
"2020-01-12T17:25:00 -06:00";null;-1;492391.5;872625.68;-1
"2020-01-12T17:26:00 -06:00";765389;-1;492397.47;872631.66;-1
"2020-01-12T17:27:00 -06:00";null;-1;492402.35;872636.54;-1
"2020-01-12T17:28:00 -06:00";769285;-1;492404.85;872639.03;-1
"2020-01-12T17:29:00 -06:00";null;-1;492404.86;872639.05;-1
"2020-01-12T17:30:00 -06:00";769271;-1;492403.52;872637.71;-1
"2020-01-12T17:31:00 -06:00";null;-1;492401.33;872635.52;-1
"2020-01-12T17:32:00 -06:00";765330;-1;492398.81;872632.99;-1
"2020-01-12T17:33:00 -06:00";null;-1;492396.47;872630.65;-1
"2020-01-12T17:34:00 -06:00";769262;-1;492394.83;872629.01;-1
"2020-01-12T17:35:00 -06:00";null;-1;492393.27;872627.46;-1
"2020-01-12T17:36:00 -06:00";769220;-1;492391.16;872625.34;-1
"2020-01-12T17:37:00 -06:00";null;-1;492388.94;872623.12;-1
"2020-01-12T17:38:00 -06:00";769309;-1;492387.07;872621.25;-1
"2020-01-12T17:39:00 -06:00";null;-1;492385.99;872620.18;-1
"2020-01-12T17:40:00 -06:00";769294;-1;492386.18;872620.36;-1
"2020-01-12T17:41:00 -06:00";null;-1;492389.36;872623.55;-1
"2020-01-12T17:42:00 -06:00";769358;-1;492395.57;872629.76;-1
"2020-01-12T17:43:00 -06:00";null;-1;492402.68;872636.86;-1
"2020-01-12T17:44:00 -06:00";769277;-1;492408.54;872642.72;-1
"2020-01-12T17:45:00 -06:00";null;-1;492411.02;872645.2;-1
"2020-01-12T17:46:00 -06:00";769266;-1;492409.12;872643.3;-1
"2020-01-12T17:47:00 -06:00";null;-1;492404.21;872638.39;-1
"2020-01-12T17:48:00 -06:00";769252;-1;492397.72;872631.9;-1
"2020-01-12T17:49:00 -06:00";null;-1;492391.09;872625.28;-1
"2020-01-12T17:50:00 -06:00";774737;-1;492385.76;872619.94;-1
"2020-01-12T17:51:00 -06:00";null;-1;492383.14;872617.33;-1
"2020-01-12T17:52:00 -06:00";774830;-1;492383.62;872617.81;-1
"2020-01-12T17:53:00 -06:00";null;-1;492386.06;872620.24;-1
"2020-01-12T17:54:00 -06:00";774758;-1;492389.63;872623.81;-1
"2020-01-12T17:55:00 -06:00";null;-1;492393.5;872627.69;-1
"2020-01-12T17:56:00 -06:00";774776;-1;492396.87;872631.05;-1
"2020-01-12T17:57:00 -06:00";null;-1;492398.9;872633.08;-1
"2020-01-12T17:58:00 -06:00";770906;-1;492399.97;872634.15;-1
"2020-01-12T17:59:00 -06:00";null;-1;492400.94;872635.12;-1
"2020-01-12T18:00:00 -06:00";772199;-1;492401.68;872635.86;-1
"2020-01-12T18:01:00 -06:00";null;-1;492402.07;872636.25;-1
"2020-01-12T18:02:00 -06:00";772303;-1;492401.99;872636.17;-1
"2020-01-12T18:03:00 -06:00";null;-1;492401.31;872635.5;-1
"2020-01-12T18:04:00 -06:00";772266;-1;492398.37;872632.55;-1
"2020-01-12T18:05:00 -06:00";null;-1;492392.82;872627;-1
"2020-01-12T18:06:00 -06:00";772202;-1;500469.53;875749.67;-1
"2020-01-12T18:07:00 -06:00";null;-1;500344.79;875624.92;-1
"2020-01-12T18:08:00 -06:00";768229;-1;500260.46;875540.59;-1
"2020-01-12T18:09:00 -06:00";null;-1;500157.05;875437.18;-1
"2020-01-12T18:10:00 -06:00";772098;-1;500046.58;875326.72;-1
"2020-01-12T18:11:00 -06:00";null;-1;499941.09;875221.22;-1
"2020-01-12T18:12:00 -06:00";772146;-1;499852.58;875132.71;-1
"2020-01-12T18:13:00 -06:00";null;-1;499793.09;875073.22;-1
"2020-01-12T18:14:00 -06:00";768247;-1;499772.45;875052.58;-1
"2020-01-12T18:15:00 -06:00";null;-1;499783.81;875063.94;-1
"2020-01-12T18:16:00 -06:00";772164;-1;499814.2;875094.33;-1
"2020-01-12T18:17:00 -06:00";null;-1;499850.63;875130.76;-1
"2020-01-12T18:18:00 -06:00";772115;-1;499880.1;875160.23;-1
"2020-01-12T18:19:00 -06:00";null;-1;499889.64;875169.77;-1
"2020-01-12T18:20:00 -06:00";772108;-1;499888.77;875168.9;-1
"2020-01-12T18:21:00 -06:00";null;-1;499893.63;875173.76;-1
"2020-01-12T18:22:00 -06:00";772147;-1;499901.12;875181.25;-1
"2020-01-12T18:23:00 -06:00";null;-1;499908.14;875188.28;-1
"2020-01-12T18:24:00 -06:00";768278;-1;499911.61;875191.74;-1
"2020-01-12T18:25:00 -06:00";null;-1;499914.19;875194.32;-1
"2020-01-12T18:26:00 -06:00";772158;-1;499919.63;875199.76;-1
"2020-01-12T18:27:00 -06:00";null;-1;499926.44;875206.58;-1
"2020-01-12T18:28:00 -06:00";772153;-1;499933.16;875213.29;-1
"2020-01-12T18:29:00 -06:00";null;-1;499938.28;875218.41;-1
"2020-01-12T18:30:00 -06:00";772170;-1;499940.34;875220.47;-1
"2020-01-12T18:31:00 -06:00";null;-1;499938.1;875218.23;-1
"2020-01-12T18:32:00 -06:00";772171;-1;499932.66;875212.79;-1
"2020-01-12T18:33:00 -06:00";null;-1;499926.02;875206.15;-1
"2020-01-12T18:34:00 -06:00";768304;-1;499920.17;875200.3;-1
"2020-01-12T18:35:00 -06:00";null;-1;499917.11;875197.24;-1
"2020-01-12T18:36:00 -06:00";772137;-1;499916.66;875196.79;-1
"2020-01-12T18:37:00 -06:00";null;-1;499917.13;875197.27;-1
"2020-01-12T18:38:00 -06:00";772180;-1;499918.24;875198.37;-1
"2020-01-12T18:39:00 -06:00";null;-1;499919.7;875199.83;-1
"2020-01-12T18:40:00 -06:00";772166;-1;499921.22;875201.36;-1
"2020-01-12T18:41:00 -06:00";null;-1;499922.53;875202.66;-1
"2020-01-12T18:42:00 -06:00";772225;-1;499925.04;875205.17;-1
"2020-01-12T18:43:00 -06:00";null;-1;499929.38;875209.52;-1
"2020-01-12T18:44:00 -06:00";772192;-1;499934.14;875214.27;-1
"2020-01-12T18:45:00 -06:00";null;-1;499937.88;875218.01;-1
"2020-01-12T18:46:00 -06:00";768327;-1;499939.16;875219.29;-1
"2020-01-12T18:47:00 -06:00";null;-1;499936.7;875216.83;-1
"2020-01-12T18:48:00 -06:00";772289;-1;499931.17;875211.3;-1
"2020-01-12T18:49:00 -06:00";null;-1;499924.12;875204.25;-1
"2020-01-12T18:50:00 -06:00";772038;-1;499917.09;875197.23;-1
"2020-01-12T18:51:00 -06:00";null;-1;499911.64;875191.77;-1
"2020-01-12T18:52:00 -06:00";772323;-1;499909.29;875189.43;-1
"2020-01-12T18:53:00 -06:00";null;-1;499910.88;875191.01;-1
"2020-01-12T18:54:00 -06:00";772241;-1;499915.29;875195.43;-1
"2020-01-12T18:55:00 -06:00";null;-1;499921.22;875201.35;-1
"2020-01-12T18:56:00 -06:00";768412;-1;499927.33;875207.46;-1
"2020-01-12T18:57:00 -06:00";null;-1;499932.3;875212.43;-1
"2020-01-12T18:58:00 -06:00";772346;-1;499934.82;875214.95;-1
"2020-01-12T18:59:00 -06:00";null;-1;499934.71;875214.84;-1
"2020-01-12T19:00:00 -06:00";772204;-1;499933.1;875213.23;-1
"2020-01-12T19:01:00 -06:00";null;-1;499930.58;875210.71;-1
"2020-01-12T19:02:00 -06:00";768624;-1;499927.72;875207.86;-1
"2020-01-12T19:03:00 -06:00";null;-1;499925.13;875205.26;-1
"2020-01-12T19:04:00 -06:00";772371;-1;499923.39;875203.52;-1
"2020-01-12T19:05:00 -06:00";null;-1;499921.35;875201.48;-1
"2020-01-12T19:06:00 -06:00";772311;-1;500140.64;875912.63;-1
"2020-01-12T19:07:00 -06:00";null;-1;500197.73;875969.71;-1
"2020-01-12T19:08:00 -06:00";772242;-1;500243.37;876015.35;-1
"2020-01-12T19:09:00 -06:00";null;-1;500286.53;876058.51;-1
"2020-01-12T19:10:00 -06:00";768476;-1;500326.28;876098.26;-1
"2020-01-12T19:11:00 -06:00";null;-1;500361.71;876133.69;-1
"2020-01-12T19:12:00 -06:00";772362;-1;500391.9;876163.89;-1
"2020-01-12T19:13:00 -06:00";null;-1;500415.94;876187.92;-1
"2020-01-12T19:14:00 -06:00";772339;-1;500425.04;876197.02;-1
"2020-01-12T19:15:00 -06:00";null;-1;500415.95;876187.93;-1
"2020-01-12T19:16:00 -06:00";772360;-1;500396.09;876168.07;-1
"2020-01-12T19:17:00 -06:00";null;-1;500372.86;876144.85;-1
"2020-01-12T19:18:00 -06:00";768457;-1;500353.69;876125.67;-1
"2020-01-12T19:19:00 -06:00";null;-1;500345.97;876117.95;-1
"2020-01-12T19:20:00 -06:00";772375;-1;500343.44;876115.43;-1
"2020-01-12T19:21:00 -06:00";null;-1;500336.76;876108.75;-1
"2020-01-12T19:22:00 -06:00";772227;-1;500328.72;876100.71;-1
"2020-01-12T19:23:00 -06:00";null;-1;500322.12;876094.1;-1
"2020-01-12T19:24:00 -06:00";772373;-1;500319.73;876091.71;-1
"2020-01-12T19:25:00 -06:00";null;-1;500322.31;876094.29;-1
"2020-01-12T19:26:00 -06:00";772346;-1;500327.74;876099.72;-1
"2020-01-12T19:27:00 -06:00";null;-1;500334.55;876106.53;-1
"2020-01-12T19:28:00 -06:00";772346;-1;500341.25;876113.23;-1
"2020-01-12T19:29:00 -06:00";null;-1;500346.37;876118.35;-1
"2020-01-12T19:30:00 -06:00";772447;-1;500348.42;876120.4;-1
"2020-01-12T19:31:00 -06:00";null;-1;500346.18;876118.16;-1
"2020-01-12T19:32:00 -06:00";772314;-1;500340.74;876112.72;-1
"2020-01-12T19:33:00 -06:00";null;-1;500334.09;876106.08;-1
"2020-01-12T19:34:00 -06:00";772422;-1;500328.24;876100.23;-1
"2020-01-12T19:35:00 -06:00";null;-1;500325.18;876097.17;-1
"2020-01-12T19:36:00 -06:00";772464;-1;500324.74;876096.72;-1
"2020-01-12T19:37:00 -06:00";null;-1;500325.22;876097.21;-1
"2020-01-12T19:38:00 -06:00";772487;-1;500326.34;876098.33;-1
"2020-01-12T19:39:00 -06:00";null;-1;500327.81;876099.79;-1
"2020-01-12T19:40:00 -06:00";772435;-1;500329.35;876101.33;-1
"2020-01-12T19:41:00 -06:00";null;-1;500330.66;876102.64;-1
"2020-01-12T19:42:00 -06:00";772428;-1;500333.15;876105.14;-1
"2020-01-12T19:43:00 -06:00";null;-1;500337.49;876109.47;-1
"2020-01-12T19:44:00 -06:00";772455;-1;500342.23;876114.22;-1
"2020-01-12T19:45:00 -06:00";null;-1;500345.96;876117.94;-1
"2020-01-12T19:46:00 -06:00";772422;-1;500347.23;876119.22;-1
"2020-01-12T19:47:00 -06:00";null;-1;500344.77;876116.75;-1
"2020-01-12T19:48:00 -06:00";772421;-1;500339.24;876111.23;-1
"2020-01-12T19:49:00 -06:00";null;-1;500332.2;876104.18;-1
"2020-01-12T19:50:00 -06:00";772406;-1;500325.18;876097.17;-1
"2020-01-12T19:51:00 -06:00";null;-1;500319.73;876091.72;-1
"2020-01-12T19:52:00 -06:00";772416;-1;500317.39;876089.38;-1
"2020-01-12T19:53:00 -06:00";null;-1;500318.98;876090.97;-1
"2020-01-12T19:54:00 -06:00";772479;-1;500323.4;876095.38;-1
"2020-01-12T19:55:00 -06:00";null;-1;500329.33;876101.31;-1
"2020-01-12T19:56:00 -06:00";772499;-1;500335.44;876107.42;-1
"2020-01-12T19:57:00 -06:00";null;-1;500340.41;876112.39;-1
"2020-01-12T19:58:00 -06:00";772484;-1;500342.92;876114.91;-1
"2020-01-12T19:59:00 -06:00";null;-1;500342.81;876114.8;-1
"2020-01-12T20:00:00 -06:00";768868;-1;500341.2;876113.18;-1
"2020-01-12T20:01:00 -06:00";null;-1;500338.66;876110.64;-1
"2020-01-12T20:02:00 -06:00";768917;-1;500335.8;876107.78;-1
"2020-01-12T20:03:00 -06:00";null;-1;500333.2;876105.18;-1
"2020-01-12T20:04:00 -06:00";768576;-1;500331.46;876103.44;-1
"2020-01-12T20:05:00 -06:00";null;-1;500329.42;876101.4;-1
"2020-01-12T20:06:00 -06:00";772605;-1;500707.51;877009.23;-1
"2020-01-12T20:07:00 -06:00";null;-1;500738.62;877040.34;-1
"2020-01-12T20:08:00 -06:00";772569;-1;500761.44;877063.16;-1
"2020-01-12T20:09:00 -06:00";null;-1;500776.73;877078.45;-1
"2020-01-12T20:10:00 -06:00";768778;-1;500786.78;877088.5;-1
"2020-01-12T20:11:00 -06:00";null;-1;500793.89;877095.61;-1
"2020-01-12T20:12:00 -06:00";772491;-1;500800.36;877102.07;-1
"2020-01-12T20:13:00 -06:00";null;-1;500808.48;877110.2;-1
"2020-01-12T20:14:00 -06:00";772522;-1;500812.41;877114.13;-1
"2020-01-12T20:15:00 -06:00";null;-1;500807.23;877108.95;-1
"2020-01-12T20:16:00 -06:00";768614;-1;500796.64;877098.36;-1
"2020-01-12T20:17:00 -06:00";null;-1;500784.33;877086.04;-1
"2020-01-12T20:18:00 -06:00";768625;-1;500774;877075.72;-1
"2020-01-12T20:19:00 -06:00";null;-1;500769.35;877071.07;-1
"2020-01-12T20:20:00 -06:00";768736;-1;500767.09;877068.81;-1
"2020-01-12T20:21:00 -06:00";null;-1;500762.56;877064.28;-1
"2020-01-12T20:22:00 -06:00";772502;-1;500757.44;877059.16;-1
"2020-01-12T20:23:00 -06:00";null;-1;500753.41;877055.13;-1
"2020-01-12T20:24:00 -06:00";772561;-1;500752.13;877053.85;-1
"2020-01-12T20:25:00 -06:00";null;-1;500754.72;877056.44;-1
"2020-01-12T20:26:00 -06:00";772587;-1;500760.18;877061.9;-1
"2020-01-12T20:27:00 -06:00";null;-1;500767.03;877068.74;-1
"2020-01-12T20:28:00 -06:00";772565;-1;500773.76;877075.48;-1
"2020-01-12T20:29:00 -06:00";null;-1;500778.91;877080.63;-1
"2020-01-12T20:30:00 -06:00";768710;-1;500780.97;877082.69;-1
"2020-01-12T20:31:00 -06:00";null;-1;500778.72;877080.44;-1
"2020-01-12T20:32:00 -06:00";772567;-1;500773.26;877074.98;-1
"2020-01-12T20:33:00 -06:00";null;-1;500766.58;877068.3;-1
"2020-01-12T20:34:00 -06:00";772657;-1;500760.7;877062.42;-1
"2020-01-12T20:35:00 -06:00";null;-1;500757.63;877059.35;-1
"2020-01-12T20:36:00 -06:00";772570;-1;500757.18;877058.9;-1
"2020-01-12T20:37:00 -06:00";null;-1;500757.66;877059.38;-1
"2020-01-12T20:38:00 -06:00";772631;-1;500758.78;877060.5;-1
"2020-01-12T20:39:00 -06:00";null;-1;500760.25;877061.97;-1
"2020-01-12T20:40:00 -06:00";772611;-1;500761.79;877063.51;-1
"2020-01-12T20:41:00 -06:00";null;-1;500763.11;877064.83;-1
"2020-01-12T20:42:00 -06:00";772580;-1;500765.62;877067.34;-1
"2020-01-12T20:43:00 -06:00";null;-1;500769.98;877071.7;-1
"2020-01-12T20:44:00 -06:00";768745;-1;500774.75;877076.47;-1
"2020-01-12T20:45:00 -06:00";null;-1;500778.5;877080.22;-1
"2020-01-12T20:46:00 -06:00";772644;-1;500779.79;877081.51;-1
"2020-01-12T20:47:00 -06:00";null;-1;500777.31;877079.03;-1
"2020-01-12T20:48:00 -06:00";772689;-1;500771.76;877073.48;-1
"2020-01-12T20:49:00 -06:00";null;-1;500764.68;877066.4;-1
"2020-01-12T20:50:00 -06:00";768705;-1;500757.62;877059.34;-1
"2020-01-12T20:51:00 -06:00";null;-1;500752.14;877053.86;-1
"2020-01-12T20:52:00 -06:00";772652;-1;500749.79;877051.51;-1
"2020-01-12T20:53:00 -06:00";null;-1;500751.39;877053.11;-1
"2020-01-12T20:54:00 -06:00";772691;-1;500755.83;877057.54;-1
"2020-01-12T20:55:00 -06:00";null;-1;500761.78;877063.5;-1
"2020-01-12T20:56:00 -06:00";772604;-1;500767.92;877069.64;-1
"2020-01-12T20:57:00 -06:00";null;-1;500772.91;877074.63;-1
"2020-01-12T20:58:00 -06:00";772669;-1;500775.44;877077.16;-1
"2020-01-12T20:59:00 -06:00";null;-1;500775.33;877077.05;-1
"2020-01-12T21:00:00 -06:00";772702;-1;500773.71;877075.43;-1
"2020-01-12T21:01:00 -06:00";null;-1;500771.17;877072.89;-1
"2020-01-12T21:02:00 -06:00";770035;-1;500768.3;877070.02;-1
"2020-01-12T21:03:00 -06:00";null;-1;500765.69;877067.41;-1
"2020-01-12T21:04:00 -06:00";773815;-1;500763.94;877065.66;-1
"2020-01-12T21:05:00 -06:00";null;-1;500761.89;877063.61;-1
"2020-01-12T21:06:00 -06:00";769956;-1;500500.06;877325.32;-1
"2020-01-12T21:07:00 -06:00";null;-1;500545.92;877371.17;-1
"2020-01-12T21:08:00 -06:00";773824;-1;500583.08;877408.34;-1
"2020-01-12T21:09:00 -06:00";null;-1;500617.59;877442.85;-1
"2020-01-12T21:10:00 -06:00";773653;-1;500648.98;877474.23;-1
"2020-01-12T21:11:00 -06:00";null;-1;500676.75;877502.01;-1
"2020-01-12T21:12:00 -06:00";773626;-1;500700.44;877525.7;-1
"2020-01-12T21:13:00 -06:00";null;-1;500719.57;877544.82;-1
"2020-01-12T21:14:00 -06:00";773688;-1;500726.5;877551.76;-1
"2020-01-12T21:15:00 -06:00";null;-1;500718.14;877543.4;-1
"2020-01-12T21:16:00 -06:00";773452;-1;500700.75;877526;-1
"2020-01-12T21:17:00 -06:00";null;-1;500680.6;877505.86;-1
"2020-01-12T21:18:00 -06:00";773604;-1;500663.99;877489.25;-1
"2020-01-12T21:19:00 -06:00";null;-1;500657.18;877482.43;-1
"2020-01-12T21:20:00 -06:00";769766;-1;500654.76;877480.01;-1
"2020-01-12T21:21:00 -06:00";null;-1;500648.76;877474.02;-1
"2020-01-12T21:22:00 -06:00";769577;-1;500641.64;877466.9;-1
"2020-01-12T21:23:00 -06:00";null;-1;500635.83;877461.09;-1
"2020-01-12T21:24:00 -06:00";773496;-1;500633.78;877459.04;-1
"2020-01-12T21:25:00 -06:00";null;-1;500636.36;877461.62;-1
"2020-01-12T21:26:00 -06:00";769561;-1;500641.81;877467.07;-1
"2020-01-12T21:27:00 -06:00";null;-1;500648.64;877473.9;-1
"2020-01-12T21:28:00 -06:00";773378;-1;500655.37;877480.62;-1
"2020-01-12T21:29:00 -06:00";null;-1;500660.51;877485.76;-1
"2020-01-12T21:30:00 -06:00";769457;-1;500662.58;877487.83;-1
"2020-01-12T21:31:00 -06:00";null;-1;500660.36;877485.61;-1
"2020-01-12T21:32:00 -06:00";773235;-1;500654.94;877480.2;-1
"2020-01-12T21:33:00 -06:00";null;-1;500648.33;877473.59;-1
"2020-01-12T21:34:00 -06:00";773302;-1;500642.5;877467.76;-1
"2020-01-12T21:35:00 -06:00";null;-1;500639.45;877464.71;-1
"2020-01-12T21:36:00 -06:00";769437;-1;500638.99;877464.24;-1
"2020-01-12T21:37:00 -06:00";null;-1;500639.42;877464.67;-1
"2020-01-12T21:38:00 -06:00";773210;-1;500640.47;877465.73;-1
"2020-01-12T21:39:00 -06:00";null;-1;500641.88;877467.14;-1
"2020-01-12T21:40:00 -06:00";773430;-1;500643.36;877468.62;-1
"2020-01-12T21:41:00 -06:00";null;-1;500644.66;877469.91;-1
"2020-01-12T21:42:00 -06:00";773254;-1;500647.17;877472.43;-1
"2020-01-12T21:43:00 -06:00";null;-1;500651.56;877476.82;-1
"2020-01-12T21:44:00 -06:00";773159;-1;500656.36;877481.62;-1
"2020-01-12T21:45:00 -06:00";null;-1;500660.14;877485.4;-1
"2020-01-12T21:46:00 -06:00";773158;-1;500661.45;877486.71;-1
"2020-01-12T21:47:00 -06:00";null;-1;500658.99;877484.24;-1
"2020-01-12T21:48:00 -06:00";772849;-1;500653.46;877478.72;-1
"2020-01-12T21:49:00 -06:00";null;-1;500646.41;877471.66;-1
"2020-01-12T21:50:00 -06:00";772938;-1;500639.38;877464.63;-1
"2020-01-12T21:51:00 -06:00";null;-1;500633.91;877459.17;-1
"2020-01-12T21:52:00 -06:00";772870;-1;500631.56;877456.82;-1
"2020-01-12T21:53:00 -06:00";null;-1;500633.13;877458.39;-1
"2020-01-12T21:54:00 -06:00";768913;-1;500637.52;877462.78;-1
"2020-01-12T21:55:00 -06:00";null;-1;500643.42;877468.68;-1
"2020-01-12T21:56:00 -06:00";772855;-1;500649.5;877474.76;-1
"2020-01-12T21:57:00 -06:00";null;-1;500654.46;877479.71;-1
"2020-01-12T21:58:00 -06:00";772883;-1;500656.97;877482.23;-1
"2020-01-12T21:59:00 -06:00";null;-1;500656.88;877482.14;-1
"2020-01-12T22:00:00 -06:00";769123;-1;500655.31;877480.57;-1
"2020-01-12T22:01:00 -06:00";null;-1;500652.84;877478.09;-1
"2020-01-12T22:02:00 -06:00";778540;-1;500650.03;877475.29;-1
"2020-01-12T22:03:00 -06:00";null;-1;500647.48;877472.73;-1
"2020-01-12T22:04:00 -06:00";774996;-1;500645.75;877471.01;-1
"2020-01-12T22:05:00 -06:00";null;-1;500643.69;877468.94;-1
"2020-01-12T22:06:00 -06:00";778573;-1;499549.43;876906.51;-1
"2020-01-12T22:07:00 -06:00";null;-1;499576.63;876933.71;-1
"2020-01-12T22:08:00 -06:00";778540;-1;499599.61;876956.69;-1
