"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2019-12-19T09:09:00 -06:00";574794;-1;421749.72;746653.75;-1
"2019-12-19T09:10:00 -06:00";580875;-1;421667.83;746571.86;-1
"2019-12-19T09:11:00 -06:00";574955;-1;421596.71;746500.74;-1
"2019-12-19T09:12:00 -06:00";574780;-1;421534.41;746438.44;-1
"2019-12-19T09:13:00 -06:00";580847;-1;421502.48;746406.52;-1
"2019-12-19T09:14:00 -06:00";580850;-1;421512.52;746416.56;-1
"2019-12-19T09:15:00 -06:00";574784;-1;421547.66;746451.7;-1
"2019-12-19T09:16:00 -06:00";580933;-1;421591.02;746495.06;-1
"2019-12-19T09:17:00 -06:00";580731;-1;421625.72;746529.76;-1
"2019-12-19T09:18:00 -06:00";580855;-1;421634.89;746538.92;-1
"2019-12-19T09:19:00 -06:00";574749;-1;421632.03;746536.07;-1
"2019-12-19T09:20:00 -06:00";574809;-1;421638.42;746542.45;-1
"2019-12-19T09:21:00 -06:00";580937;-1;421648.82;746552.86;-1
"2019-12-19T09:22:00 -06:00";574844;-1;421658.01;746562.05;-1
"2019-12-19T09:23:00 -06:00";574907;-1;421660.76;746564.8;-1
"2019-12-19T09:24:00 -06:00";574882;-1;421659.75;746563.78;-1
"2019-12-19T09:25:00 -06:00";574796;-1;421660.71;746564.75;-1
"2019-12-19T09:26:00 -06:00";580870;-1;421663.05;746567.09;-1
"2019-12-19T09:27:00 -06:00";574921;-1;421666.17;746570.2;-1
"2019-12-19T09:28:00 -06:00";580953;-1;421669.45;746573.48;-1
"2019-12-19T09:29:00 -06:00";580881;-1;421672.28;746576.32;-1
"2019-12-19T09:30:00 -06:00";574861;-1;421676.34;746580.38;-1
"2019-12-19T09:31:00 -06:00";574960;-1;421682.69;746586.73;-1
"2019-12-19T09:32:00 -06:00";580998;-1;421689.83;746593.87;-1
"2019-12-19T09:33:00 -06:00";580791;-1;421696.27;746600.31;-1
"2019-12-19T09:34:00 -06:00";580949;-1;421700.53;746604.57;-1
"2019-12-19T09:35:00 -06:00";574805;-1;421701.11;746605.15;-1
"2019-12-19T09:36:00 -06:00";580916;-1;421695.52;746599.56;-1
"2019-12-19T09:37:00 -06:00";580942;-1;421684.27;746588.3;-1
"2019-12-19T09:38:00 -06:00";580877;-1;421670.37;746574.41;-1
"2019-12-19T09:39:00 -06:00";580927;-1;421656.84;746560.88;-1
"2019-12-19T09:40:00 -06:00";574860;-1;421646.7;746550.74;-1
"2019-12-19T09:41:00 -06:00";580999;-1;421642.96;746546.99;-1
"2019-12-19T09:42:00 -06:00";580966;-1;421648.82;746552.86;-1
"2019-12-19T09:43:00 -06:00";580919;-1;421662.26;746566.29;-1
"2019-12-19T09:44:00 -06:00";574887;-1;421678.4;746582.44;-1
"2019-12-19T09:45:00 -06:00";574900;-1;421692.4;746596.43;-1
"2019-12-19T09:46:00 -06:00";581005;-1;421699.38;746603.42;-1
"2019-12-19T09:47:00 -06:00";574933;-1;421699.19;746603.22;-1
"2019-12-19T09:48:00 -06:00";575002;-1;421695.72;746599.76;-1
"2019-12-19T09:49:00 -06:00";580829;-1;421690.26;746594.3;-1
"2019-12-19T09:50:00 -06:00";574989;-1;421684.07;746588.11;-1
"2019-12-19T09:51:00 -06:00";575104;-1;421678.43;746582.47;-1
"2019-12-19T09:52:00 -06:00";580946;-1;421674.61;746578.65;-1
"2019-12-19T09:53:00 -06:00";580942;-1;421671.41;746575.45;-1
"2019-12-19T09:54:00 -06:00";580992;-1;421667.35;746571.38;-1
"2019-12-19T09:55:00 -06:00";574908;-1;421663.23;746567.27;-1
"2019-12-19T09:56:00 -06:00";574927;-1;421659.88;746563.91;-1
"2019-12-19T09:57:00 -06:00";580986;-1;421658.11;746562.15;-1
"2019-12-19T09:58:00 -06:00";574899;-1;421658.75;746562.78;-1
"2019-12-19T09:59:00 -06:00";581081;-1;421664.07;746568.11;-1
"2019-12-19T10:00:00 -06:00";581023;-1;421674.09;746578.13;-1
"2019-12-19T10:01:00 -06:00";575380;-1;421686.21;746590.25;-1
"2019-12-19T10:02:00 -06:00";586697;-1;421697.83;746601.87;-1
"2019-12-19T10:03:00 -06:00";586570;-1;421706.36;746610.39;-1
"2019-12-19T10:04:00 -06:00";580468;-1;421709.18;746613.22;-1
"2019-12-19T10:05:00 -06:00";580422;-1;427061.39;751948.32;-1
"2019-12-19T10:06:00 -06:00";580470;-1;427201.8;752088.73;-1
"2019-12-19T10:07:00 -06:00";586559;-1;427368.07;752255;-1
"2019-12-19T10:08:00 -06:00";586481;-1;427543.9;752430.83;-1
"2019-12-19T10:09:00 -06:00";580408;-1;427712.99;752599.92;-1
"2019-12-19T10:10:00 -06:00";580495;-1;427859.02;752745.96;-1
"2019-12-19T10:11:00 -06:00";580461;-1;427965.71;752852.65;-1
"2019-12-19T10:12:00 -06:00";580398;-1;428022.43;752909.36;-1
"2019-12-19T10:13:00 -06:00";580492;-1;428039.1;752926.03;-1
"2019-12-19T10:14:00 -06:00";580393;-1;428030.21;752917.14;-1
"2019-12-19T10:15:00 -06:00";580400;-1;428010.26;752897.19;-1
"2019-12-19T10:16:00 -06:00";586491;-1;427993.73;752880.67;-1
"2019-12-19T10:17:00 -06:00";580421;-1;427995.14;752882.07;-1
"2019-12-19T10:18:00 -06:00";586537;-1;427991.56;752878.5;-1
"2019-12-19T10:19:00 -06:00";580457;-1;427960.9;752847.84;-1
"2019-12-19T10:20:00 -06:00";580463;-1;427918.87;752805.8;-1
"2019-12-19T10:21:00 -06:00";586612;-1;427881.17;752768.1;-1
"2019-12-19T10:22:00 -06:00";586539;-1;427863.5;752750.44;-1
"2019-12-19T10:23:00 -06:00";580422;-1;427860.24;752747.17;-1
"2019-12-19T10:24:00 -06:00";580572;-1;427855.87;752742.8;-1
"2019-12-19T10:25:00 -06:00";586640;-1;427851.32;752738.26;-1
"2019-12-19T10:26:00 -06:00";580558;-1;427847.53;752734.47;-1
"2019-12-19T10:27:00 -06:00";586494;-1;427845.43;752732.36;-1
"2019-12-19T10:28:00 -06:00";586575;-1;427845.93;752732.86;-1
"2019-12-19T10:29:00 -06:00";586542;-1;427851.31;752738.24;-1
"2019-12-19T10:30:00 -06:00";586600;-1;427861.45;752748.38;-1
"2019-12-19T10:31:00 -06:00";580485;-1;427873.72;752760.65;-1
"2019-12-19T10:32:00 -06:00";586593;-1;427885.48;752772.42;-1
"2019-12-19T10:33:00 -06:00";586639;-1;427894.12;752781.05;-1
"2019-12-19T10:34:00 -06:00";586530;-1;427897;752783.93;-1
"2019-12-19T10:35:00 -06:00";580483;-1;427891.55;752778.48;-1
"2019-12-19T10:36:00 -06:00";586547;-1;427879.27;752766.21;-1
"2019-12-19T10:37:00 -06:00";586414;-1;427863.6;752750.54;-1
"2019-12-19T10:38:00 -06:00";586594;-1;427847.98;752734.91;-1
"2019-12-19T10:39:00 -06:00";586572;-1;427835.84;752722.78;-1
"2019-12-19T10:40:00 -06:00";580489;-1;427830.63;752717.57;-1
"2019-12-19T10:41:00 -06:00";580546;-1;427834.39;752721.33;-1
"2019-12-19T10:42:00 -06:00";586633;-1;427844.37;752731.3;-1
"2019-12-19T10:43:00 -06:00";586593;-1;427856.81;752743.74;-1
"2019-12-19T10:44:00 -06:00";586574;-1;427867.96;752754.9;-1
"2019-12-19T10:45:00 -06:00";586614;-1;427874.07;752761.01;-1
"2019-12-19T10:46:00 -06:00";580563;-1;427876.21;752763.15;-1
"2019-12-19T10:47:00 -06:00";580472;-1;427877.86;752764.79;-1
"2019-12-19T10:48:00 -06:00";586640;-1;427878.86;752765.79;-1
"2019-12-19T10:49:00 -06:00";586674;-1;427879.08;752766.01;-1
"2019-12-19T10:50:00 -06:00";586644;-1;427878.38;752765.31;-1
"2019-12-19T10:51:00 -06:00";586470;-1;427876.61;752763.54;-1
"2019-12-19T10:52:00 -06:00";580592;-1;427871.74;752758.67;-1
"2019-12-19T10:53:00 -06:00";586527;-1;427863.24;752750.17;-1
"2019-12-19T10:54:00 -06:00";580579;-1;427853.24;752740.17;-1
"2019-12-19T10:55:00 -06:00";580595;-1;427843.87;752730.8;-1
"2019-12-19T10:56:00 -06:00";580618;-1;427837.25;752724.19;-1
"2019-12-19T10:57:00 -06:00";586648;-1;427835.53;752722.46;-1
"2019-12-19T10:58:00 -06:00";580553;-1;427841.24;752728.17;-1
"2019-12-19T10:59:00 -06:00";580606;-1;427853.31;752740.25;-1
"2019-12-19T11:00:00 -06:00";580587;-1;427868.47;752755.4;-1
"2019-12-19T11:01:00 -06:00";581436;-1;427883.4;752770.34;-1
"2019-12-19T11:02:00 -06:00";581333;-1;427894.83;752781.76;-1
"2019-12-19T11:03:00 -06:00";575261;-1;427899.46;752786.39;-1
"2019-12-19T11:04:00 -06:00";581249;-1;427894.57;752781.5;-1
"2019-12-19T11:05:00 -06:00";575238;-1;421832.36;746736.18;-1
"2019-12-19T11:06:00 -06:00";575248;-1;421603.55;746507.37;-1
"2019-12-19T11:07:00 -06:00";575171;-1;421357.97;746261.79;-1
"2019-12-19T11:08:00 -06:00";581250;-1;421111.58;746015.4;-1
"2019-12-19T11:09:00 -06:00";575203;-1;420880.36;745784.18;-1
"2019-12-19T11:10:00 -06:00";581236;-1;420680.28;745584.1;-1
"2019-12-19T11:11:00 -06:00";581225;-1;420527.3;745431.12;-1
"2019-12-19T11:12:00 -06:00";581276;-1;420441.63;745345.46;-1
"2019-12-19T11:13:00 -06:00";575194;-1;420417.64;745321.46;-1
"2019-12-19T11:14:00 -06:00";575176;-1;420432.52;745336.35;-1
"2019-12-19T11:15:00 -06:00";575200;-1;420463.5;745367.32;-1
"2019-12-19T11:16:00 -06:00";581241;-1;420487.77;745391.6;-1
"2019-12-19T11:17:00 -06:00";581278;-1;420482.55;745386.37;-1
"2019-12-19T11:18:00 -06:00";581232;-1;420483.14;745386.97;-1
"2019-12-19T11:19:00 -06:00";575202;-1;420524.26;745428.08;-1
"2019-12-19T11:20:00 -06:00";581340;-1;420582.21;745486.03;-1
"2019-12-19T11:21:00 -06:00";581292;-1;420633.3;745537.13;-1
"2019-12-19T11:22:00 -06:00";575166;-1;420653.86;745557.68;-1
"2019-12-19T11:23:00 -06:00";575264;-1;420650.69;745554.52;-1
"2019-12-19T11:24:00 -06:00";581299;-1;420646.9;745550.73;-1
"2019-12-19T11:25:00 -06:00";575260;-1;420643.19;745547.01;-1
"2019-12-19T11:26:00 -06:00";581401;-1;420640.26;745544.08;-1
"2019-12-19T11:27:00 -06:00";575258;-1;420638.82;745542.64;-1
"2019-12-19T11:28:00 -06:00";575240;-1;420639.58;745543.4;-1
"2019-12-19T11:29:00 -06:00";575240;-1;420644.87;745548.69;-1
"2019-12-19T11:30:00 -06:00";581288;-1;420654.84;745558.66;-1
"2019-12-19T11:31:00 -06:00";581305;-1;420666.9;745570.72;-1
"2019-12-19T11:32:00 -06:00";575177;-1;420678.47;745582.3;-1
"2019-12-19T11:33:00 -06:00";581343;-1;420686.97;745590.79;-1
"2019-12-19T11:34:00 -06:00";575257;-1;420689.79;745593.62;-1
"2019-12-19T11:35:00 -06:00";581407;-1;420684.44;745588.26;-1
"2019-12-19T11:36:00 -06:00";581284;-1;420672.36;745576.18;-1
"2019-12-19T11:37:00 -06:00";581398;-1;420656.95;745560.77;-1
"2019-12-19T11:38:00 -06:00";575284;-1;420641.58;745545.4;-1
"2019-12-19T11:39:00 -06:00";575265;-1;420629.64;745533.46;-1
"2019-12-19T11:40:00 -06:00";581378;-1;420624.52;745528.34;-1
"2019-12-19T11:41:00 -06:00";575372;-1;420628.22;745532.04;-1
"2019-12-19T11:42:00 -06:00";575232;-1;420638.03;745541.85;-1
"2019-12-19T11:43:00 -06:00";575249;-1;420650.27;745554.1;-1
"2019-12-19T11:44:00 -06:00";581332;-1;420661.25;745565.07;-1
"2019-12-19T11:45:00 -06:00";575298;-1;420667.26;745571.08;-1
"2019-12-19T11:46:00 -06:00";581351;-1;420669.36;745573.19;-1
"2019-12-19T11:47:00 -06:00";581364;-1;420670.98;745574.8;-1
"2019-12-19T11:48:00 -06:00";581361;-1;420671.96;745575.78;-1
"2019-12-19T11:49:00 -06:00";575298;-1;420672.17;745575.99;-1
"2019-12-19T11:50:00 -06:00";581385;-1;420671.48;745575.3;-1
"2019-12-19T11:51:00 -06:00";575398;-1;420669.74;745573.56;-1
"2019-12-19T11:52:00 -06:00";581355;-1;420664.94;745568.77;-1
"2019-12-19T11:53:00 -06:00";581390;-1;420656.58;745560.41;-1
"2019-12-19T11:54:00 -06:00";581419;-1;420646.75;745550.57;-1
"2019-12-19T11:55:00 -06:00";575280;-1;420637.54;745541.36;-1
"2019-12-19T11:56:00 -06:00";581439;-1;420631.04;745534.86;-1
"2019-12-19T11:57:00 -06:00";581429;-1;420629.34;745533.16;-1
"2019-12-19T11:58:00 -06:00";575332;-1;420634.95;745538.78;-1
"2019-12-19T11:59:00 -06:00";575252;-1;420646.83;745550.66;-1
"2019-12-19T12:00:00 -06:00";581406;-1;420661.74;745565.56;-1
"2019-12-19T12:01:00 -06:00";581497;-1;420676.43;745580.25;-1
"2019-12-19T12:02:00 -06:00";581569;-1;420687.67;745591.49;-1
"2019-12-19T12:03:00 -06:00";581486;-1;420692.22;745596.04;-1
"2019-12-19T12:04:00 -06:00";581527;-1;420687.41;745591.23;-1
"2019-12-19T12:05:00 -06:00";575380;-1;423090.06;747979.13;-1
"2019-12-19T12:06:00 -06:00";581426;-1;423123.79;748012.86;-1
"2019-12-19T12:07:00 -06:00";581445;-1;423145.76;748034.83;-1
"2019-12-19T12:08:00 -06:00";575361;-1;423159.77;748048.84;-1
"2019-12-19T12:09:00 -06:00";581453;-1;423169.59;748058.66;-1
"2019-12-19T12:10:00 -06:00";575460;-1;423179.01;748068.08;-1
"2019-12-19T12:11:00 -06:00";575356;-1;423191.81;748080.88;-1
"2019-12-19T12:12:00 -06:00";581455;-1;423199.5;748088.57;-1
"2019-12-19T12:13:00 -06:00";575421;-1;423194.45;748083.52;-1
"2019-12-19T12:14:00 -06:00";581488;-1;423181.71;748070.79;-1
"2019-12-19T12:15:00 -06:00";575399;-1;423166.35;748055.42;-1
"2019-12-19T12:16:00 -06:00";575434;-1;423153.4;748042.48;-1
"2019-12-19T12:17:00 -06:00";575392;-1;423147.94;748037.02;-1
"2019-12-19T12:18:00 -06:00";575419;-1;423144.67;748033.74;-1
"2019-12-19T12:19:00 -06:00";581518;-1;423136.75;748025.83;-1
"2019-12-19T12:20:00 -06:00";575377;-1;423126.96;748016.03;-1
"2019-12-19T12:21:00 -06:00";575389;-1;423118.05;748007.12;-1
"2019-12-19T12:22:00 -06:00";581485;-1;423112.78;748001.85;-1
"2019-12-19T12:23:00 -06:00";581518;-1;423109.6;747998.67;-1
"2019-12-19T12:24:00 -06:00";581463;-1;423105.65;747994.72;-1
"2019-12-19T12:25:00 -06:00";575425;-1;423101.7;747990.77;-1
"2019-12-19T12:26:00 -06:00";581472;-1;423098.52;747987.59;-1
"2019-12-19T12:27:00 -06:00";581323;-1;423096.88;747985.95;-1
"2019-12-19T12:28:00 -06:00";581551;-1;423097.55;747986.63;-1
"2019-12-19T12:29:00 -06:00";575478;-1;423102.85;747991.92;-1
"2019-12-19T12:30:00 -06:00";575443;-1;423112.81;748001.89;-1
"2019-12-19T12:31:00 -06:00";581511;-1;423124.88;748013.95;-1
"2019-12-19T12:32:00 -06:00";575440;-1;423136.44;748025.51;-1
"2019-12-19T12:33:00 -06:00";575449;-1;423144.93;748034;-1
"2019-12-19T12:34:00 -06:00";575469;-1;423147.75;748036.82;-1
"2019-12-19T12:35:00 -06:00";581611;-1;423142.39;748031.46;-1
"2019-12-19T12:36:00 -06:00";575452;-1;423130.3;748019.37;-1
"2019-12-19T12:37:00 -06:00";575469;-1;423114.88;748003.95;-1
"2019-12-19T12:38:00 -06:00";575541;-1;423099.5;747988.57;-1
"2019-12-19T12:39:00 -06:00";575535;-1;423087.56;747976.63;-1
"2019-12-19T12:40:00 -06:00";575430;-1;423082.43;747971.5;-1
"2019-12-19T12:41:00 -06:00";581558;-1;423086.14;747975.21;-1
"2019-12-19T12:42:00 -06:00";575492;-1;423095.98;747985.05;-1
"2019-12-19T12:43:00 -06:00";581356;-1;423108.25;747997.32;-1
"2019-12-19T12:44:00 -06:00";575539;-1;423119.24;748008.31;-1
"2019-12-19T12:45:00 -06:00";575510;-1;423125.26;748014.34;-1
"2019-12-19T12:46:00 -06:00";575542;-1;423127.36;748016.43;-1
"2019-12-19T12:47:00 -06:00";575395;-1;423128.96;748018.03;-1
"2019-12-19T12:48:00 -06:00";575498;-1;423129.92;748018.99;-1
"2019-12-19T12:49:00 -06:00";581557;-1;423130.11;748019.19;-1
"2019-12-19T12:50:00 -06:00";581514;-1;423129.4;748018.47;-1
"2019-12-19T12:51:00 -06:00";575528;-1;423127.65;748016.72;-1
"2019-12-19T12:52:00 -06:00";581533;-1;423122.86;748011.93;-1
"2019-12-19T12:53:00 -06:00";575479;-1;423114.51;748003.58;-1
"2019-12-19T12:54:00 -06:00";575446;-1;423104.68;747993.76;-1
"2019-12-19T12:55:00 -06:00";575543;-1;423095.48;747984.55;-1
"2019-12-19T12:56:00 -06:00";581630;-1;423088.99;747978.06;-1
"2019-12-19T12:57:00 -06:00";581623;-1;423087.3;747976.37;-1
"2019-12-19T12:58:00 -06:00";575535;-1;423092.92;747981.99;-1
"2019-12-19T12:59:00 -06:00";575472;-1;423104.8;747993.87;-1
"2019-12-19T13:00:00 -06:00";581603;-1;423119.71;748008.78;-1
"2019-12-19T13:01:00 -06:00";575776;-1;423134.41;748023.48;-1
"2019-12-19T13:02:00 -06:00";581664;-1;423145.65;748034.72;-1
"2019-12-19T13:03:00 -06:00";581663;-1;423150.2;748039.27;-1
"2019-12-19T13:04:00 -06:00";575592;-1;423145.38;748034.45;-1
"2019-12-19T13:05:00 -06:00";575433;-1;421584.66;746458.31;-1
"2019-12-19T13:06:00 -06:00";581626;-1;421549.89;746423.55;-1
"2019-12-19T13:07:00 -06:00";575568;-1;421489.02;746362.67;-1
"2019-12-19T13:08:00 -06:00";581668;-1;421414.16;746287.81;-1
"2019-12-19T13:09:00 -06:00";581660;-1;421337.46;746211.12;-1
"2019-12-19T13:10:00 -06:00";575535;-1;421271.07;746144.72;-1
"2019-12-19T13:11:00 -06:00";581630;-1;421227.1;746100.76;-1
"2019-12-19T13:12:00 -06:00";575556;-1;421198.55;746072.2;-1
"2019-12-19T13:13:00 -06:00";581624;-1;421170.85;746044.5;-1
"2019-12-19T13:14:00 -06:00";575592;-1;421144.85;746018.5;-1
"2019-12-19T13:15:00 -06:00";575606;-1;421121.41;745995.06;-1
"2019-12-19T13:16:00 -06:00";581635;-1;421101.38;745975.03;-1
"2019-12-19T13:17:00 -06:00";581535;-1;421085.6;745959.25;-1
"2019-12-19T13:18:00 -06:00";581656;-1;421082.9;745956.55;-1
"2019-12-19T13:19:00 -06:00";575553;-1;421095.64;745969.29;-1
"2019-12-19T13:20:00 -06:00";575611;-1;421114.96;745988.61;-1
"2019-12-19T13:21:00 -06:00";581682;-1;421132;746005.66;-1
"2019-12-19T13:22:00 -06:00";581647;-1;421137.92;746011.58;-1
"2019-12-19T13:23:00 -06:00";575594;-1;421134.78;746008.43;-1
"2019-12-19T13:24:00 -06:00";575600;-1;421130.98;746004.64;-1
"2019-12-19T13:25:00 -06:00";581700;-1;421127.26;746000.91;-1
"2019-12-19T13:26:00 -06:00";581710;-1;421124.32;745997.97;-1
"2019-12-19T13:27:00 -06:00";575552;-1;421122.86;745996.52;-1
"2019-12-19T13:28:00 -06:00";575511;-1;421123.61;745997.26;-1
"2019-12-19T13:29:00 -06:00";575538;-1;421128.88;746002.53;-1
"2019-12-19T13:30:00 -06:00";575586;-1;421138.81;746012.46;-1
"2019-12-19T13:31:00 -06:00";575664;-1;421150.82;746024.48;-1
"2019-12-19T13:32:00 -06:00";581672;-1;421162.34;746036;-1
"2019-12-19T13:33:00 -06:00";581630;-1;421170.8;746044.45;-1
"2019-12-19T13:34:00 -06:00";581707;-1;421173.61;746047.26;-1
"2019-12-19T13:35:00 -06:00";581654;-1;421168.26;746041.92;-1
"2019-12-19T13:36:00 -06:00";575621;-1;421156.22;746029.87;-1
"2019-12-19T13:37:00 -06:00";575635;-1;421140.85;746014.5;-1
"2019-12-19T13:38:00 -06:00";581692;-1;421125.53;745999.18;-1
"2019-12-19T13:39:00 -06:00";575608;-1;421113.63;745987.28;-1
"2019-12-19T13:40:00 -06:00";575692;-1;421108.52;745982.17;-1
"2019-12-19T13:41:00 -06:00";575584;-1;421112.22;745985.87;-1
"2019-12-19T13:42:00 -06:00";581755;-1;421122.03;745995.68;-1
"2019-12-19T13:43:00 -06:00";575662;-1;421134.26;746007.91;-1
"2019-12-19T13:44:00 -06:00";581704;-1;421145.22;746018.87;-1
"2019-12-19T13:45:00 -06:00";575654;-1;421151.22;746024.88;-1
"2019-12-19T13:46:00 -06:00";581597;-1;421153.31;746026.96;-1
"2019-12-19T13:47:00 -06:00";581699;-1;421154.9;746028.55;-1
"2019-12-19T13:48:00 -06:00";581715;-1;421155.85;746029.5;-1
"2019-12-19T13:49:00 -06:00";581529;-1;421156.03;746029.68;-1
"2019-12-19T13:50:00 -06:00";575736;-1;421155.32;746028.97;-1
"2019-12-19T13:51:00 -06:00";581711;-1;421153.57;746027.22;-1
"2019-12-19T13:52:00 -06:00";581759;-1;421148.8;746022.45;-1
"2019-12-19T13:53:00 -06:00";581811;-1;421140.48;746014.13;-1
"2019-12-19T13:54:00 -06:00";581688;-1;421130.69;746004.35;-1
"2019-12-19T13:55:00 -06:00";581745;-1;421121.53;745995.18;-1
"2019-12-19T13:56:00 -06:00";581794;-1;421115.06;745988.72;-1
