"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2019-04-11T14:58:00-05:00";871912;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T14:59:00-05:00";865154;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:00:00-05:00";930116;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:01:00-05:00";941515;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:02:00-05:00";935280;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:03:00-05:00";910416;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:04:00-05:00";884065;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:05:00-05:00";872400;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:06:00-05:00";910243;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:07:00-05:00";904740;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:08:00-05:00";903221;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:09:00-05:00";909362;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:10:00-05:00";921421;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:11:00-05:00";913907;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:12:00-05:00";900772;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:13:00-05:00";882354;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:14:00-05:00";879287;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:15:00-05:00";907289;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:16:00-05:00";911465;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:17:00-05:00";914488;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:18:00-05:00";904564;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:19:00-05:00";883333;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:20:00-05:00";870837;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:21:00-05:00";922774;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:22:00-05:00";892631;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:23:00-05:00";876321;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:24:00-05:00";878081;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:25:00-05:00";882869;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:26:00-05:00";891577;-1;378371.7009813751;1194368.245588849;-1
"2019-04-11T15:27:00-05:00";908773;-1;378371.7009813751;1194368.245588849;-1
