"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2020-02-25T14:18:00 -06:00";812513;-1;506095.66;916761.39;-1
"2020-02-25T14:19:00 -06:00";812552;-1;506086.57;916752.3;-1
"2020-02-25T14:20:00 -06:00";812480;-1;506074.98;916740.71;-1
"2020-02-25T14:21:00 -06:00";808714;-1;506064.93;916730.66;-1
"2020-02-25T14:22:00 -06:00";812566;-1;506060.48;916726.2;-1
"2020-02-25T14:23:00 -06:00";808699;-1;506061.4;916727.12;-1
"2020-02-25T14:24:00 -06:00";812567;-1;506064.2;916729.93;-1
"2020-02-25T14:25:00 -06:00";808611;-1;506068.03;916733.76;-1
"2020-02-25T14:26:00 -06:00";808760;-1;506072.02;916737.75;-1
"2020-02-25T14:27:00 -06:00";812627;-1;506075.32;916741.04;-1
"2020-02-25T14:28:00 -06:00";812592;-1;506077.05;916742.78;-1
"2020-02-25T14:29:00 -06:00";812544;-1;506077.25;916742.97;-1
"2020-02-25T14:30:00 -06:00";812575;-1;506076.66;916742.39;-1
"2020-02-25T14:31:00 -06:00";808557;-1;506075.57;916741.29;-1
"2020-02-25T14:32:00 -06:00";812589;-1;506074.23;916739.95;-1
"2020-02-25T14:33:00 -06:00";812636;-1;506072.9;916738.62;-1
"2020-02-25T14:34:00 -06:00";808713;-1;506071.85;916737.57;-1
"2020-02-25T14:35:00 -06:00";812626;-1;506070.57;916736.29;-1
"2020-02-25T14:36:00 -06:00";812637;-1;506068.66;916734.39;-1
"2020-02-25T14:37:00 -06:00";808756;-1;506066.57;916732.3;-1
"2020-02-25T14:38:00 -06:00";808707;-1;506064.73;916730.46;-1
"2020-02-25T14:39:00 -06:00";808750;-1;506063.57;916729.29;-1
"2020-02-25T14:40:00 -06:00";812656;-1;506063.52;916729.24;-1
"2020-02-25T14:41:00 -06:00";812744;-1;506065.87;916731.59;-1
"2020-02-25T14:42:00 -06:00";808771;-1;506070.54;916736.26;-1
"2020-02-25T14:43:00 -06:00";808656;-1;506075.91;916741.63;-1
"2020-02-25T14:44:00 -06:00";808783;-1;506080.38;916746.1;-1
"2020-02-25T14:45:00 -06:00";808716;-1;506082.32;916748.05;-1
"2020-02-25T14:46:00 -06:00";808863;-1;506081.08;916746.81;-1
"2020-02-25T14:47:00 -06:00";808786;-1;506077.72;916743.45;-1
"2020-02-25T14:48:00 -06:00";812587;-1;506073.24;916738.97;-1
"2020-02-25T14:49:00 -06:00";808731;-1;506068.63;916734.36;-1
"2020-02-25T14:50:00 -06:00";808849;-1;506064.89;916730.61;-1
"2020-02-25T14:51:00 -06:00";808800;-1;506063;916728.72;-1
"2020-02-25T14:52:00 -06:00";812594;-1;506063.16;916728.88;-1
"2020-02-25T14:53:00 -06:00";812731;-1;506064.56;916730.29;-1
"2020-02-25T14:54:00 -06:00";812657;-1;506066.71;916732.43;-1
"2020-02-25T14:55:00 -06:00";808665;-1;506069.09;916734.81;-1
"2020-02-25T14:56:00 -06:00";808763;-1;506071.2;916736.93;-1
"2020-02-25T14:57:00 -06:00";812701;-1;506072.54;916738.27;-1
"2020-02-25T14:58:00 -06:00";812637;-1;506073.48;916739.2;-1
"2020-02-25T14:59:00 -06:00";808783;-1;506074.57;916740.3;-1
