"Time";"Transaction Count";"Upper Threshold";"Lower Trend";"Upper Trend";"Lower Threshold"
"2019-12-17T16:28:00 -06:00";565893;-1;403988.83;751274.01;-1
"2019-12-17T16:29:00 -06:00";559761;-1;403997.67;751282.86;-1
"2019-12-17T16:30:00 -06:00";559833;-1;404002.82;751288.01;-1
"2019-12-17T16:31:00 -06:00";565931;-1;404006.33;751291.51;-1
"2019-12-17T16:32:00 -06:00";565899;-1;404010.85;751296.04;-1
"2019-12-17T16:33:00 -06:00";559804;-1;404015.1;751300.29;-1
"2019-12-17T16:34:00 -06:00";565905;-1;404017.8;751302.99;-1
"2019-12-17T16:35:00 -06:00";559768;-1;404017.66;751302.84;-1
"2019-12-17T16:36:00 -06:00";565878;-1;404011.45;751296.64;-1
"2019-12-17T16:37:00 -06:00";565892;-1;403999.02;751284.21;-1
"2019-12-17T16:38:00 -06:00";559750;-1;403983.69;751268.88;-1
"2019-12-17T16:39:00 -06:00";565872;-1;403968.79;751253.98;-1
"2019-12-17T16:40:00 -06:00";559807;-1;403957.64;751242.82;-1
"2019-12-17T16:41:00 -06:00";565901;-1;403953.56;751238.74;-1
"2019-12-17T16:42:00 -06:00";565861;-1;403960.17;751245.36;-1
"2019-12-17T16:43:00 -06:00";559830;-1;403975.26;751260.45;-1
"2019-12-17T16:44:00 -06:00";565866;-1;403993.37;751278.55;-1
"2019-12-17T16:45:00 -06:00";559814;-1;404009.04;751294.23;-1
"2019-12-17T16:46:00 -06:00";559896;-1;404016.84;751302.02;-1
"2019-12-17T16:47:00 -06:00";565897;-1;404016.49;751301.68;-1
"2019-12-17T16:48:00 -06:00";565950;-1;404012.38;751297.57;-1
"2019-12-17T16:49:00 -06:00";565933;-1;404005.99;751291.17;-1
"2019-12-17T16:50:00 -06:00";566028;-1;403998.8;751283.98;-1
"2019-12-17T16:51:00 -06:00";565945;-1;403992.28;751277.47;-1
"2019-12-17T16:52:00 -06:00";559821;-1;403987.94;751273.12;-1
"2019-12-17T16:53:00 -06:00";559934;-1;403984.48;751269.66;-1
"2019-12-17T16:54:00 -06:00";559831;-1;403980.2;751265.38;-1
"2019-12-17T16:55:00 -06:00";565980;-1;403975.94;751261.12;-1
"2019-12-17T16:56:00 -06:00";559926;-1;403972.53;751257.71;-1
"2019-12-17T16:57:00 -06:00";559845;-1;403970.82;751256.01;-1
"2019-12-17T16:58:00 -06:00";559859;-1;403971.65;751256.83;-1
"2019-12-17T16:59:00 -06:00";565979;-1;403977.54;751262.72;-1
"2019-12-17T17:00:00 -06:00";565983;-1;403988.55;751273.73;-1
"2019-12-17T17:01:00 -06:00";560173;-1;404001.84;751287.02;-1
"2019-12-17T17:02:00 -06:00";560179;-1;404014.56;751299.74;-1
"2019-12-17T17:03:00 -06:00";566047;-1;404023.86;751309.05;-1
"2019-12-17T17:04:00 -06:00";566050;-1;404026.9;751312.09;-1
"2019-12-17T17:05:00 -06:00";559914;-1;399522.83;746643.96;-1
"2019-12-17T17:06:00 -06:00";559951;-1;399432.73;746553.86;-1
"2019-12-17T17:07:00 -06:00";566026;-1;399380.19;746501.32;-1
"2019-12-17T17:08:00 -06:00";566036;-1;399342.88;746464.02;-1
"2019-12-17T17:09:00 -06:00";559943;-1;399288.98;746410.12;-1
"2019-12-17T17:10:00 -06:00";559839;-1;399227.86;746349;-1
"2019-12-17T17:11:00 -06:00";566007;-1;399168.9;746290.04;-1
"2019-12-17T17:12:00 -06:00";559928;-1;399121.46;746242.6;-1
"2019-12-17T17:13:00 -06:00";559865;-1;399094.92;746216.06;-1
"2019-12-17T17:14:00 -06:00";566076;-1;399095.52;746216.65;-1
"2019-12-17T17:15:00 -06:00";559916;-1;399116.94;746238.07;-1
"2019-12-17T17:16:00 -06:00";560011;-1;399149.75;746270.89;-1
"2019-12-17T17:17:00 -06:00";559898;-1;399184.53;746305.67;-1
"2019-12-17T17:18:00 -06:00";559907;-1;399211.84;746332.98;-1
"2019-12-17T17:19:00 -06:00";565976;-1;399222.25;746343.39;-1
"2019-12-17T17:20:00 -06:00";566117;-1;399215.35;746336.49;-1
"2019-12-17T17:21:00 -06:00";559895;-1;399200.5;746321.64;-1
"2019-12-17T17:22:00 -06:00";559954;-1;399182.94;746304.08;-1
"2019-12-17T17:23:00 -06:00";559909;-1;399167.91;746289.05;-1
"2019-12-17T17:24:00 -06:00";566005;-1;399160.65;746281.79;-1
"2019-12-17T17:25:00 -06:00";566033;-1;399162.27;746283.4;-1
"2019-12-17T17:26:00 -06:00";559968;-1;399168.92;746290.06;-1
"2019-12-17T17:27:00 -06:00";566108;-1;399178.45;746299.59;-1
"2019-12-17T17:28:00 -06:00";559995;-1;399188.68;746309.81;-1
"2019-12-17T17:29:00 -06:00";559924;-1;399197.42;746318.56;-1
"2019-12-17T17:30:00 -06:00";559895;-1;399202.51;746323.65;-1
"2019-12-17T17:31:00 -06:00";566117;-1;399205.97;746327.1;-1
"2019-12-17T17:32:00 -06:00";566099;-1;399210.42;746331.55;-1
"2019-12-17T17:33:00 -06:00";559963;-1;399214.59;746335.73;-1
"2019-12-17T17:34:00 -06:00";560011;-1;399217.24;746338.38;-1
"2019-12-17T17:35:00 -06:00";566089;-1;399217.09;746338.23;-1
"2019-12-17T17:36:00 -06:00";560031;-1;399210.96;746332.1;-1
"2019-12-17T17:37:00 -06:00";559893;-1;399198.69;746319.83;-1
"2019-12-17T17:38:00 -06:00";560045;-1;399183.56;746304.7;-1
"2019-12-17T17:39:00 -06:00";566147;-1;399168.86;746289.99;-1
"2019-12-17T17:40:00 -06:00";559953;-1;399157.85;746278.99;-1
"2019-12-17T17:41:00 -06:00";566109;-1;399153.83;746274.96;-1
"2019-12-17T17:42:00 -06:00";560030;-1;399160.36;746281.5;-1
"2019-12-17T17:43:00 -06:00";559989;-1;399175.27;746296.41;-1
"2019-12-17T17:44:00 -06:00";566139;-1;399193.16;746314.3;-1
"2019-12-17T17:45:00 -06:00";566145;-1;399208.65;746329.78;-1
"2019-12-17T17:46:00 -06:00";566186;-1;399216.34;746337.48;-1
"2019-12-17T17:47:00 -06:00";565942;-1;399216;746337.13;-1
"2019-12-17T17:48:00 -06:00";566133;-1;399211.92;746333.06;-1
"2019-12-17T17:49:00 -06:00";565983;-1;399205.59;746326.73;-1
"2019-12-17T17:50:00 -06:00";560051;-1;399198.47;746319.6;-1
"2019-12-17T17:51:00 -06:00";571601;-1;399192.02;746313.16;-1
"2019-12-17T17:52:00 -06:00";571572;-1;399187.73;746308.86;-1
"2019-12-17T17:53:00 -06:00";565409;-1;399184.32;746305.45;-1
"2019-12-17T17:54:00 -06:00";565632;-1;399180.1;746301.24;-1
"2019-12-17T17:55:00 -06:00";565457;-1;399175.91;746297.05;-1
"2019-12-17T17:56:00 -06:00";565532;-1;399172.57;746293.71;-1
"2019-12-17T17:57:00 -06:00";571651;-1;399170.9;746292.03;-1
"2019-12-17T17:58:00 -06:00";571621;-1;399171.72;746292.86;-1
"2019-12-17T17:59:00 -06:00";571552;-1;399177.53;746298.67;-1
"2019-12-17T18:00:00 -06:00";565467;-1;399188.4;746309.53;-1
"2019-12-17T18:01:00 -06:00";568952;-1;399201.51;746322.65;-1
"2019-12-17T18:02:00 -06:00";569085;-1;399214.06;746335.19;-1
"2019-12-17T18:03:00 -06:00";563232;-1;399223.24;746344.37;-1
"2019-12-17T18:04:00 -06:00";563089;-1;399226.23;746347.37;-1
"2019-12-17T18:05:00 -06:00";568880;-1;405470.24;751522.48;-1
"2019-12-17T18:06:00 -06:00";569042;-1;405329.11;751381.35;-1
"2019-12-17T18:07:00 -06:00";562863;-1;405261.71;751313.96;-1
"2019-12-17T18:08:00 -06:00";568917;-1;405228.08;751280.33;-1
"2019-12-17T18:09:00 -06:00";562866;-1;405166.32;751218.57;-1
"2019-12-17T18:10:00 -06:00";568940;-1;405090.7;751142.95;-1
"2019-12-17T18:11:00 -06:00";562829;-1;405015.52;751067.76;-1
"2019-12-17T18:12:00 -06:00";569004;-1;404955.04;751007.29;-1
"2019-12-17T18:13:00 -06:00";562863;-1;404923.57;750975.82;-1
"2019-12-17T18:14:00 -06:00";562838;-1;404923.89;750976.13;-1
"2019-12-17T18:15:00 -06:00";568964;-1;404943.42;750995.66;-1
"2019-12-17T18:16:00 -06:00";562860;-1;404973.44;751025.69;-1
"2019-12-17T18:17:00 -06:00";568907;-1;405005.24;751057.48;-1
"2019-12-17T18:18:00 -06:00";562837;-1;405030.07;751082.31;-1
"2019-12-17T18:19:00 -06:00";568806;-1;405039.21;751091.46;-1
"2019-12-17T18:20:00 -06:00";562918;-1;405032.34;751084.59;-1
"2019-12-17T18:21:00 -06:00";562854;-1;405018.17;751070.42;-1
"2019-12-17T18:22:00 -06:00";568910;-1;405001.58;751053.83;-1
"2019-12-17T18:23:00 -06:00";568917;-1;404987.42;751039.66;-1
"2019-12-17T18:24:00 -06:00";569003;-1;404980.55;751032.79;-1
"2019-12-17T18:25:00 -06:00";569020;-1;404982.26;751034.51;-1
"2019-12-17T18:26:00 -06:00";562894;-1;404989.12;751041.37;-1
"2019-12-17T18:27:00 -06:00";568899;-1;404998.9;751051.15;-1
"2019-12-17T18:28:00 -06:00";562820;-1;405009.37;751061.62;-1
"2019-12-17T18:29:00 -06:00";562881;-1;405018.3;751070.54;-1
"2019-12-17T18:30:00 -06:00";562849;-1;405023.46;751075.7;-1
"2019-12-17T18:31:00 -06:00";562859;-1;405026.8;751079.04;-1
"2019-12-17T18:32:00 -06:00";568961;-1;405030.98;751083.23;-1
"2019-12-17T18:33:00 -06:00";569051;-1;405034.84;751087.08;-1
"2019-12-17T18:34:00 -06:00";568965;-1;405037.21;751089.46;-1
"2019-12-17T18:35:00 -06:00";562944;-1;405036.93;751089.17;-1
"2019-12-17T18:36:00 -06:00";569060;-1;405030.81;751083.06;-1
"2019-12-17T18:37:00 -06:00";562873;-1;405018.63;751070.88;-1
"2019-12-17T18:38:00 -06:00";562893;-1;405003.63;751055.88;-1
"2019-12-17T18:39:00 -06:00";568975;-1;404989.07;751041.31;-1
"2019-12-17T18:40:00 -06:00";569037;-1;404978.18;751030.43;-1
"2019-12-17T18:41:00 -06:00";568966;-1;404974.23;751026.48;-1
"2019-12-17T18:42:00 -06:00";562925;-1;404980.85;751033.09;-1
"2019-12-17T18:43:00 -06:00";562907;-1;404995.87;751048.12;-1
"2019-12-17T18:44:00 -06:00";562882;-1;405013.88;751066.12;-1
"2019-12-17T18:45:00 -06:00";562921;-1;405029.45;751081.7;-1
"2019-12-17T18:46:00 -06:00";562966;-1;405037.16;751089.41;-1
"2019-12-17T18:47:00 -06:00";562910;-1;405036.71;751088.95;-1
"2019-12-17T18:48:00 -06:00";569011;-1;405032.41;751084.65;-1
"2019-12-17T18:49:00 -06:00";569003;-1;405025.8;751078.04;-1
"2019-12-17T18:50:00 -06:00";562958;-1;405018.4;751070.65;-1
"2019-12-17T18:51:00 -06:00";562999;-1;405011.75;751064;-1
"2019-12-17T18:52:00 -06:00";562956;-1;405007.38;751059.62;-1
"2019-12-17T18:53:00 -06:00";562900;-1;405004.06;751056.3;-1
"2019-12-17T18:54:00 -06:00";562945;-1;405000.06;751052.31;-1
"2019-12-17T18:55:00 -06:00";563017;-1;404996.15;751048.4;-1
"2019-12-17T18:56:00 -06:00";562972;-1;404993.09;751045.34;-1
"2019-12-17T18:57:00 -06:00";562971;-1;404991.65;751043.9;-1
"2019-12-17T18:58:00 -06:00";562970;-1;404992.58;751044.83;-1
"2019-12-17T18:59:00 -06:00";null;null;null;null;null
